audio,blackFrames,distribution
-25.090611,0.0,96.3093471810089
-28.054069,0.0,96.31862017804154
-30.669394,0.0,96.32789317507418
-28.171473,0.0,96.33716617210682
-29.442570,0.0,96.34643916913946
-28.619164,0.0,96.3557121661721
-21.683747,0.0,96.36498516320474
-20.123341,0.0,96.37425816023739
-20.860656,0.0,96.38353115727003
-22.730268,0.0,96.39280415430267
-25.964960,0.0,96.4020771513353
-25.343697,0.0,96.41135014836794
-29.260927,0.0,96.42062314540058
-23.360905,0.0,96.42989614243322
-21.723419,0.0,96.43916913946587
-25.431055,0.0,96.44844213649851
-27.926247,0.0,96.45771513353115
-26.250679,0.0,96.46698813056379
-25.178887,0.0,96.47626112759643
-31.487637,0.0,96.48553412462907
-30.584478,0.0,96.49480712166172
-32.757597,0.0,96.50408011869436
-30.888668,0.0,96.513353115727
-26.618773,0.0,96.52262611275964
-21.498598,0.0,96.53189910979228
-22.854766,0.0,96.54117210682492
-22.898186,0.0,96.55044510385756
-24.364085,0.0,96.55971810089021
-29.036203,0.0,96.56899109792285
-27.862787,0.0,96.57826409495549
-27.931241,0.0,96.58753709198812
-24.919396,0.0,96.59681008902076
-22.254033,0.0,96.6060830860534
-21.106902,0.0,96.61535608308604
-22.370214,0.0,96.6246290801187
-21.705814,0.0,96.63390207715133
-26.312194,0.0,96.64317507418397
-31.013403,0.0,96.65244807121661
-31.277027,0.0,96.66172106824925
-27.577986,0.0,96.67099406528189
-22.157300,0.0,96.68026706231453
-29.325014,0.0,96.68954005934718
-30.042974,0.0,96.69881305637982
-25.564633,0.0,96.70808605341246
-29.729036,0.0,96.7173590504451
-25.678081,0.0,96.72663204747774
-26.905384,0.0,96.73590504451037
-26.962022,0.0,96.74517804154303
-29.702049,0.0,96.75445103857567
-31.396399,0.0,96.7637240356083
-29.223027,0.0,96.77299703264094
-24.933663,0.0,96.78227002967358
-24.688406,0.0,96.79154302670622
-24.852617,0.0,96.80081602373886
-26.204932,0.0,96.81008902077151
-29.573700,0.0,96.81936201780415
-33.834687,0.0,96.82863501483679
-32.675712,0.0,96.83790801186943
-33.028873,0.0,96.84718100890207
-33.462555,0.0,96.85645400593471
-33.534435,0.0,96.86572700296735
-32.820006,0.0,96.875
-32.175379,0.0,96.88427299703264
-33.656346,0.0,96.89354599406528
-27.282698,0.0,96.90281899109792
-19.094877,0.0,96.91209198813056
-19.064007,0.0,96.9213649851632
-20.758319,0.0,96.93063798219583
-29.626729,0.0,96.93991097922849
-23.629699,0.0,96.94918397626112
-25.493235,0.0,96.95845697329376
-24.499521,0.0,96.9677299703264
-24.661648,0.0,96.97700296735904
-29.989099,0.0,96.98627596439168
-28.405528,0.0,96.99554896142433
-22.469722,0.0,97.00482195845697
-29.473928,0.0,97.01409495548961
-25.407056,0.0,97.02336795252225
-23.471867,0.0,97.03264094955489
-27.870952,0.0,97.04191394658753
-27.413789,0.0,97.05118694362017
-28.807281,0.0,97.06045994065282
-33.612677,0.0,97.06973293768546
-21.781335,0.0,97.0790059347181
-19.892012,0.0,97.08827893175074
-24.183189,0.0,97.09755192878337
-29.280471,0.0,97.10682492581601
-30.873135,0.0,97.11609792284865
-27.202000,0.0,97.1253709198813
-27.320461,0.0,97.13464391691394
-28.516364,0.0,97.14391691394658
-32.691226,0.0,97.15318991097922
-27.372538,0.0,97.16246290801186
-28.655538,0.0,97.1717359050445
-22.391801,0.0,97.18100890207714
-24.789002,0.0,97.19028189910979
-26.210566,0.0,97.19955489614243
-28.180283,0.0,97.20882789317507
-26.747522,0.0,97.21810089020771
-26.834886,0.0,97.22737388724035
-26.120131,0.0,97.23664688427299
-27.054698,0.0,97.24591988130564
-30.466368,0.0,97.25519287833828
-31.237202,0.0,97.26446587537092
-34.862539,0.0,97.27373887240356
-36.161444,0.0,97.2830118694362
-34.469707,0.0,97.29228486646883
-33.186454,0.0,97.30155786350147
-32.798964,0.0,97.31083086053413
-33.607521,0.0,97.32010385756676
-34.091899,0.0,97.3293768545994
-32.754817,0.0,97.33864985163204
-32.784976,0.0,97.34792284866468
-33.350002,0.0,97.35719584569732
-26.808288,0.0,97.36646884272996
-18.364396,0.0,97.37574183976261
-17.217354,0.0,97.38501483679525
-21.171662,0.0,97.39428783382789
-21.819271,0.0,97.40356083086053
-28.264775,0.0,97.41283382789317
-27.137686,0.0,97.4221068249258
-26.895305,0.0,97.43137982195844
-28.562567,0.0,97.4406528189911
-29.211150,0.0,97.44992581602374
-33.868442,0.0,97.45919881305637
-28.222983,0.0,97.46847181008901
-21.509785,0.0,97.47774480712165
-23.892731,0.0,97.48701780415429
-27.178674,0.0,97.49629080118694
-29.073923,0.0,97.50556379821958
-34.485373,0.0,97.51483679525222
-34.183232,0.0,97.52410979228486
-33.245142,0.0,97.5333827893175
-26.277440,0.0,97.54265578635014
-22.991160,0.0,97.55192878338278
-21.737826,0.0,97.56120178041543
-28.914238,0.0,97.57047477744807
-31.751457,0.0,97.57974777448071
-28.695493,0.0,97.58902077151335
-25.890457,0.0,97.59829376854599
-25.428096,0.0,97.60756676557862
-20.929192,0.0,97.61683976261126
-24.357742,0.0,97.62611275964392
-28.629713,0.0,97.63538575667656
-18.669373,0.0,97.6446587537092
-19.211902,0.0,97.65393175074183
-23.420885,0.0,97.66320474777447
-34.638050,0.0,97.67247774480711
-29.939603,0.0,97.68175074183975
-27.970816,0.0,97.6910237388724
-33.381953,0.0,97.70029673590504
-35.412357,0.0,97.70956973293768
-31.879588,0.0,97.71884272997032
-27.615680,0.0,97.72811572700296
-20.264182,0.0,97.7373887240356
-20.998897,0.0,97.74666172106825
-20.181781,0.0,97.75593471810089
-24.767888,0.0,97.76520771513353
-29.798471,0.0,97.77448071216617
-28.194720,0.0,97.7837537091988
-28.547279,0.0,97.79302670623144
-25.358785,0.0,97.80229970326408
-31.201630,0.0,97.81157270029674
-29.925570,0.0,97.82084569732937
-32.235709,0.0,97.83011869436201
-33.015776,0.0,97.83939169139465
-31.779772,0.0,97.84866468842729
-31.634504,0.0,97.85793768545993
-33.614912,0.0,97.86721068249257
-33.028315,0.0,97.87648367952522
-32.184541,0.0,97.88575667655786
-32.526875,0.0,97.8950296735905
-18.640750,0.0,97.90430267062314
-25.611148,0.0,97.91357566765578
-34.018163,0.0,97.92284866468842
-19.755150,0.0,97.93212166172107
-21.213534,0.0,97.94139465875371
-31.777759,0.0,97.95066765578635
-31.998097,0.0,97.95994065281899
-22.640515,0.0,97.96921364985162
-23.586696,0.0,97.97848664688426
-27.855975,0.0,97.9877596439169
-29.205903,0.0,97.99703264094956
-29.635703,0.0,98.0063056379822
-24.276926,0.0,98.01557863501483
-25.276449,0.0,98.02485163204747
-26.280093,0.0,98.03412462908011
-25.412628,0.0,98.04339762611275
-24.127134,0.0,98.05267062314539
-22.341024,0.0,98.06194362017804
-22.789336,0.0,98.07121661721068
-19.849393,0.0,98.08048961424332
-20.898039,0.0,98.08976261127596
-22.236005,0.0,98.0990356083086
-27.845750,0.0,98.10830860534124
-28.458300,0.0,98.11758160237387
-28.441365,0.0,98.12685459940653
-32.754333,0.0,98.13612759643917
-33.430654,0.0,98.1454005934718
-26.069746,0.0,98.15467359050444
-26.149520,0.0,98.16394658753708
-19.456525,0.0,98.17321958456972
-21.710248,0.0,98.18249258160238
-26.835952,0.0,98.19176557863501
-33.989776,0.0,98.20103857566765
-33.790660,0.0,98.21031157270029
-24.386663,0.0,98.21958456973293
-20.541856,0.0,98.22885756676557
-31.944223,0.0,98.23813056379821
-35.185727,0.0,98.24740356083086
-23.564362,0.0,98.2566765578635
-20.809184,0.0,98.26594955489614
-21.523973,0.0,98.27522255192878
-22.318743,0.0,98.28449554896142
-29.574792,0.0,98.29376854599406
-32.813172,0.0,98.3030415430267
-28.846468,0.0,98.31231454005935
-29.798328,0.0,98.32158753709199
-33.592155,0.0,98.33086053412462
-32.536757,0.0,98.34013353115726
-32.985008,0.0,98.3494065281899
-32.989529,0.0,98.35867952522254
-34.375857,0.0,98.36795252225518
-18.486679,0.0,98.37722551928783
-17.544257,0.0,98.38649851632047
-22.798355,0.0,98.39577151335311
-34.538268,0.0,98.40504451038575
-37.162818,0.0,98.41431750741839
-29.852953,0.0,98.42359050445103
-29.551467,0.0,98.43286350148368
-32.131963,0.0,98.44213649851632
-26.135083,0.0,98.45140949554896
-18.689857,0.0,98.4606824925816
-19.505031,0.0,98.46995548961424
-19.759708,0.0,98.47922848664687
-23.909747,0.0,98.48850148367951
-21.754670,0.0,98.49777448071217
-23.156852,0.0,98.5070474777448
-28.494701,0.0,98.51632047477744
-28.263072,0.0,98.52559347181008
-23.380301,0.0,98.53486646884272
-30.051602,0.0,98.54413946587536
-31.199582,0.0,98.553412462908
-33.728119,0.0,98.56268545994065
-22.359689,0.0,98.57195845697329
-22.130695,0.0,98.58123145400593
-25.729829,0.0,98.59050445103857
-28.695125,0.0,98.59977744807121
-29.663075,0.0,98.60905044510385
-23.970747,0.0,98.61832344213649
-22.347070,0.0,98.62759643916914
-28.082268,0.0,98.63686943620178
-30.273575,0.0,98.64614243323442
-32.541338,0.0,98.65541543026706
-28.509736,0.0,98.6646884272997
-28.966752,0.0,98.67396142433233
-24.029699,0.0,98.68323442136499
-31.483975,0.0,98.69250741839762
-21.385036,0.0,98.70178041543026
-19.870548,0.0,98.7110534124629
-23.128019,0.0,98.72032640949554
-24.222273,0.0,98.72959940652818
-29.465130,0.0,98.73887240356082
-31.454225,0.0,98.74814540059347
-32.964841,0.0,98.75741839762611
-33.465040,0.0,98.76669139465875
-33.236111,0.0,98.77596439169139
-34.704685,0.0,98.78523738872403
-34.282282,0.0,98.79451038575667
-35.155952,0.0,98.8037833827893
-33.458468,0.0,98.81305637982196
-33.118708,0.0,98.8223293768546
-33.623774,0.0,98.83160237388724
-33.525143,0.0,98.84087537091987
-33.357926,0.0,98.85014836795251
-31.627071,0.0,98.85942136498515
-24.504250,0.0,98.86869436201779
-26.446066,0.0,98.87796735905044
-21.936790,0.0,98.88724035608308
-22.362376,0.0,98.89651335311572
-26.663206,0.0,98.90578635014836
-24.548864,0.0,98.915059347181
-21.392135,0.0,98.92433234421364
-29.793058,0.0,98.93360534124629
-34.358986,0.0,98.94287833827893
-24.405487,0.0,98.95215133531157
-21.400718,0.0,98.96142433234421
-22.135604,0.0,98.97069732937685
-23.018179,0.0,98.97997032640949
-22.042450,0.0,98.98924332344212
-23.093824,0.0,98.99851632047478
-24.187900,0.0,99.00778931750742
-28.232294,0.0,99.01706231454006
-31.204419,0.0,99.0263353115727
-32.624342,0.0,99.03560830860533
-33.274042,0.0,99.04488130563797
-31.914777,0.0,99.05415430267061
-24.842526,0.0,99.06342729970326
-30.976544,0.0,99.0727002967359
-33.386870,0.0,99.08197329376854
-31.013110,0.0,99.09124629080118
-25.649576,0.0,99.10051928783382
-29.444728,0.0,99.10979228486646
-32.782676,0.0,99.1190652818991
-33.778649,0.0,99.12833827893175
-33.631945,0.0,99.13761127596439
-28.241608,0.0,99.14688427299703
-30.939006,0.0,99.15615727002967
-33.508125,0.0,99.1654302670623
-31.393403,0.0,99.17470326409494
-28.691603,0.0,99.1839762611276
-30.137377,0.0,99.19324925816024
-33.131991,0.0,99.20252225519287
-33.257181,0.0,99.21179525222551
-33.833008,0.0,99.22106824925815
-33.933813,0.0,99.23034124629079
-37.518910,0.0,99.23961424332343
-31.640230,0.0,99.24888724035608
-22.945094,0.0,99.25816023738872
-28.578796,0.0,99.26743323442136
-31.676671,0.0,99.276706231454
-20.252378,0.0,99.28597922848664
-22.008140,0.0,99.29525222551928
-28.959239,0.0,99.30452522255192
-30.843050,0.0,99.31379821958457
-35.476819,0.0,99.32307121661721
-28.072772,0.0,99.33234421364985
-24.632150,0.0,99.34161721068249
-22.507222,0.0,99.35089020771512
-22.142713,0.0,99.36016320474776
-26.210175,0.0,99.3694362017804
-26.546721,0.0,99.37870919881306
-24.939572,0.0,99.3879821958457
-24.507967,0.0,99.39725519287833
-28.632446,0.0,99.40652818991097
-29.034281,0.0,99.41580118694361
-30.306594,0.0,99.42507418397625
-24.785860,0.0,99.4343471810089
-22.448684,0.0,99.44362017804154
-22.769791,0.0,99.45289317507418
-33.285237,0.0,99.46216617210682
-28.200156,0.0,99.47143916913946
-23.136790,0.0,99.4807121661721
-22.956631,0.0,99.48998516320474
-28.221140,0.0,99.49925816023739
-23.555740,0.0,99.50853115727003
-22.970825,0.0,99.51780415430267
-24.045762,0.0,99.5270771513353
-27.750516,0.0,99.53635014836794
-31.728608,0.0,99.54562314540058
-34.021717,0.0,99.55489614243322
-34.313946,0.0,99.56416913946587
-33.527987,0.0,99.57344213649851
-32.983015,0.0,99.58271513353115
-33.749990,0.0,99.59198813056379
-32.596257,0.0,99.60126112759643
-32.160678,0.0,99.61053412462907
-31.624096,0.0,99.61980712166171
-34.675622,0.0,99.62908011869436
-33.190686,0.0,99.638353115727
-32.848165,0.0,99.64762611275964
-32.557629,0.0,99.65689910979228
-34.664270,0.0,99.66617210682492
-34.452970,0.0,99.67544510385756
-34.076356,0.0,99.68471810089021
-31.403374,0.0,99.69399109792285
-32.893967,0.0,99.70326409495549
-33.707107,0.0,99.71253709198812
-33.232380,0.0,99.72181008902076
-33.793011,0.0,99.7310830860534
-33.196372,0.0,99.74035608308604
-33.316981,0.0,99.7496290801187
-26.915208,0.0,99.75890207715133
-25.874845,0.0,99.76817507418397
-19.714521,0.0,99.77744807121661
-21.644741,0.0,99.78672106824925
-25.810070,0.0,99.79599406528189
-31.927501,0.0,99.80526706231453
-34.977929,0.0,99.81454005934718
-29.168148,0.0,99.82381305637982
-24.308233,0.0,99.83308605341246
-25.355232,0.0,99.8423590504451
-26.216150,0.0,99.85163204747774
-30.157128,0.0,99.86090504451037
-30.931238,0.0,99.87017804154301
-27.666607,0.0,99.87945103857567
-22.928853,0.0,99.8887240356083
-21.599217,0.0,99.89799703264094
-23.291382,0.0,99.90727002967358
-24.949920,0.0,99.91654302670622
-24.054561,0.0,99.92581602373886
-27.967558,0.0,99.93508902077151
-28.212836,0.0,99.94436201780415
-31.617038,0.0,99.95363501483679
-30.510515,0.0,99.96290801186943
-36.836266,0.0,99.97218100890207
-28.093851,0.0,99.98145400593471
-29.733333,0.0,99.99072700296735
-20.919990,0.0,100.0
-21.011512,0.0,100.0
-21.599380,0.0,99.9907258563126
-24.211234,0.0,99.9814517126252
-28.364964,0.0,99.9721775689378
-28.416512,0.0,99.9629034252504
-28.424833,0.0,99.953629281563
-29.202991,0.0,99.9443551378756
-27.101782,0.0,99.9350809941882
-27.559066,0.0,99.9258068505008
-24.991972,0.0,99.9165327068134
-25.947565,0.0,99.907258563126
-31.609215,0.0,99.8979844194386
-25.903479,0.0,99.88871027575121
-21.940317,0.0,99.8794361320638
-23.674250,0.0,99.87016198837641
-26.189321,0.0,99.860887844689
-24.631285,0.0,99.85161370100161
-28.497917,0.0,99.8423395573142
-24.927033,0.0,99.83306541362681
-19.832357,0.0,99.8237912699394
-21.794104,0.0,99.81451712625201
-25.168550,0.0,99.80524298256461
-26.943244,0.0,99.79596883887722
-32.265790,0.0,99.78669469518981
-37.901301,0.0,99.77742055150242
-38.226395,0.0,99.76814640781501
-38.207316,0.0,99.75887226412762
-36.234790,0.0,99.74959812044021
-39.650643,0.0,99.74032397675282
-35.720683,0.0,99.73104983306541
-37.966653,0.0,99.72177568937802
-36.744809,0.0,99.71250154569061
-36.669302,0.0,99.70322740200322
-33.452328,0.0,99.69395325831582
-26.942761,0.0,99.68467911462841
-19.733014,0.0,99.67540497094102
-20.514296,0.0,99.66613082725361
-21.248226,0.0,99.65685668356622
-27.510007,0.0,99.64758253987881
-26.699120,0.0,99.63830839619142
-30.355598,0.0,99.62903425250401
-29.357075,0.0,99.61976010881662
-25.002146,0.0,99.61048596512921
-25.152504,0.0,99.60121182144182
-26.121835,0.0,99.59193767775442
-26.010288,0.0,99.58266353406702
-23.041584,0.0,99.57338939037962
-22.740904,0.0,99.56411524669223
-24.982449,0.0,99.55484110300482
-25.394343,0.0,99.54556695931743
-20.801844,0.0,99.53629281563002
-21.909238,0.0,99.52701867194263
-23.176754,0.0,99.51774452825522
-26.186413,0.0,99.50847038456783
-28.453509,0.0,99.49919624088042
-27.266332,0.0,99.48992209719303
-33.368621,0.0,99.48064795350562
-38.248391,0.0,99.47137380981823
-38.185560,0.0,99.46209966613083
-34.595894,0.0,99.45282552244343
-31.393503,0.0,99.44355137875603
-35.066927,0.0,99.43427723506863
-39.547491,0.0,99.42500309138123
-37.960197,0.0,99.41572894769384
-33.778240,0.0,99.40645480400643
-21.716021,0.0,99.39718066031904
-26.665884,0.0,99.38790651663163
-23.495308,0.0,99.37863237294422
-25.443246,0.0,99.36935822925683
-27.544705,0.0,99.36008408556943
-28.874364,0.0,99.35080994188203
-25.361909,0.0,99.34153579819463
-22.201326,0.0,99.33226165450723
-32.316545,0.0,99.32298751081983
-36.532321,0.0,99.31371336713244
-31.921157,0.0,99.30443922344503
-27.789829,0.0,99.29516507975764
-32.926112,0.0,99.28589093607023
-34.091263,0.0,99.27661679238284
-32.535805,0.0,99.26734264869543
-24.335787,0.0,99.25806850500804
-22.690809,0.0,99.24879436132063
-24.463512,0.0,99.23952021763324
-26.062277,0.0,99.23024607394584
-32.711767,0.0,99.22097193025844
-29.830743,0.0,99.21169778657104
-26.328450,0.0,99.20242364288364
-26.225060,0.0,99.19314949919624
-26.431001,0.0,99.18387535550885
-25.339216,0.0,99.17460121182144
-25.628861,0.0,99.16532706813405
-27.382989,0.0,99.15605292444664
-30.581037,0.0,99.14677878075925
-35.686957,0.0,99.13750463707184
-36.184144,0.0,99.12823049338445
-32.398906,0.0,99.11895634969704
-34.280953,0.0,99.10968220600965
-35.111680,0.0,99.10040806232224
-34.119288,0.0,99.09113391863485
-36.545385,0.0,99.08185977494745
-38.443297,0.0,99.07258563126004
-36.482731,0.0,99.06331148757265
-38.549434,0.0,99.05403734388524
-25.589332,0.0,99.04476320019785
-31.468186,0.0,99.03548905651044
-29.992925,0.0,99.02621491282305
-26.784855,0.0,99.01694076913564
-22.327447,0.0,99.00766662544825
-23.147975,0.0,98.99839248176085
-25.451986,0.0,98.98911833807345
-21.305548,0.0,98.97984419438605
-23.240815,0.0,98.97057005069865
-24.281262,0.0,98.96129590701125
-25.238552,0.0,98.95202176332386
-29.596781,0.0,98.94274761963645
-28.348690,0.0,98.93347347594906
-27.447074,0.0,98.92419933226165
-29.451018,0.0,98.91492518857426
-23.741176,0.0,98.90565104488685
-24.811456,0.0,98.89637690119946
-25.022504,0.0,98.88710275751205
-27.857548,0.0,98.87782861382466
-34.639683,0.0,98.86855447013725
-36.605801,0.0,98.85928032644986
-29.972026,0.0,98.85000618276246
-31.519403,0.0,98.84073203907506
-23.473911,0.0,98.83145789538766
-23.046504,0.0,98.82218375170027
-22.372870,0.0,98.81290960801286
-21.466650,0.0,98.80363546432547
-22.076206,0.0,98.79436132063806
-23.564923,0.0,98.78508717695067
-25.968922,0.0,98.77581303326326
-27.367286,0.0,98.76653888957586
-29.846750,0.0,98.75726474588846
-32.964268,0.0,98.74799060220106
-25.267096,0.0,98.73871645851366
-24.543321,0.0,98.72944231482626
-25.088892,0.0,98.72016817113887
-29.445949,0.0,98.71089402745146
-27.746085,0.0,98.70161988376407
-29.526906,0.0,98.69234574007666
-28.429221,0.0,98.68307159638927
-30.816854,0.0,98.67379745270186
-33.868949,0.0,98.66452330901447
-28.646143,0.0,98.65524916532706
-23.621710,0.0,98.64597502163967
-21.247922,0.0,98.63670087795226
-22.710606,0.0,98.62742673426487
-25.349325,0.0,98.61815259057747
-27.190258,0.0,98.60887844689007
-29.987606,0.0,98.59960430320267
-31.491859,0.0,98.59033015951528
-34.182620,0.0,98.58105601582787
-34.310368,0.0,98.57178187214048
-35.110772,0.0,98.56250772845307
-34.883354,0.0,98.55323358476568
-34.873801,0.0,98.54395944107827
-34.611378,0.0,98.53468529739088
-35.853271,0.0,98.52541115370347
-35.542790,0.0,98.51613701001608
-36.234244,0.0,98.50686286632867
-34.463255,0.0,98.49758872264128
-32.112739,0.0,98.48831457895388
-33.493839,0.0,98.47904043526648
-31.011835,0.0,98.46976629157908
-24.787967,0.0,98.46049214789167
-24.447761,0.0,98.45121800420428
-23.405811,0.0,98.44194386051687
-24.488294,0.0,98.43266971682948
-26.271804,0.0,98.42339557314207
-29.329981,0.0,98.41412142945468
-29.185009,0.0,98.40484728576727
-24.335677,0.0,98.39557314207988
-24.815123,0.0,98.38629899839248
-24.656556,0.0,98.37702485470508
-24.995829,0.0,98.36775071101768
-28.577083,0.0,98.35847656733029
-34.269516,0.0,98.34920242364288
-31.884958,0.0,98.33992827995549
-27.542257,0.0,98.33065413626808
-24.424572,0.0,98.32137999258069
-19.536307,0.0,98.31210584889328
-21.261277,0.0,98.30283170520589
-22.667008,0.0,98.29355756151848
-24.202474,0.0,98.28428341783109
-24.575521,0.0,98.27500927414368
-24.140941,0.0,98.26573513045629
-25.531074,0.0,98.25646098676889
-25.505375,0.0,98.2471868430815
-23.585226,0.0,98.23791269939409
-22.420916,0.0,98.2286385557067
-25.461143,0.0,98.21936441201929
-28.142791,0.0,98.2100902683319
-24.006849,0.0,98.20081612464449
-22.656123,0.0,98.1915419809571
-23.898319,0.0,98.18226783726969
-24.996532,0.0,98.1729936935823
-26.511002,0.0,98.16371954989489
-35.480535,0.0,98.1544454062075
-27.867146,0.0,98.1451712625201
-25.718185,0.0,98.13589711883269
-25.093682,0.0,98.1266229751453
-28.839521,0.0,98.11734883145789
-29.730108,0.0,98.1080746877705
-25.090661,0.0,98.09880054408309
-27.987172,0.0,98.0895264003957
-26.120295,0.0,98.08025225670829
-23.194855,0.0,98.0709781130209
-21.617735,0.0,98.0617039693335
-20.708216,0.0,98.0524298256461
-21.249020,0.0,98.0431556819587
-21.134396,0.0,98.0338815382713
-23.492481,0.0,98.0246073945839
-28.147963,0.0,98.0153332508965
-32.150552,0.0,98.0060591072091
-29.363068,0.0,97.9967849635217
-30.323449,0.0,97.9875108198343
-26.112272,0.0,97.9782366761469
-28.284021,0.0,97.9689625324595
-30.877966,0.0,97.95968838877211
-35.984946,0.0,97.9504142450847
-34.440122,0.0,97.94114010139731
-24.345809,0.0,97.9318659577099
-22.399994,0.0,97.92259181402251
-22.637940,0.0,97.9133176703351
-23.298030,0.0,97.90404352664771
-20.960127,0.0,97.8947693829603
-22.738193,0.0,97.88549523927291
-23.814278,0.0,97.8762210955855
-26.251982,0.0,97.86694695189811
-30.107985,0.0,97.85767280821071
-32.613773,0.0,97.84839866452332
-29.968341,0.0,97.83912452083591
-21.963485,0.0,97.82985037714852
-22.900391,0.0,97.82057623346111
-23.080429,0.0,97.8113020897737
-23.965492,0.0,97.80202794608631
-26.761124,0.0,97.7927538023989
-31.119135,0.0,97.78347965871151
-28.462922,0.0,97.77420551502411
-22.266787,0.0,97.76493137133671
-25.939739,0.0,97.75565722764931
-26.282843,0.0,97.74638308396192
-30.656000,0.0,97.73710894027451
-28.739161,0.0,97.72783479658712
-24.812349,0.0,97.71856065289971
-23.501463,0.0,97.70928650921232
-25.211993,0.0,97.70001236552491
-27.560297,0.0,97.69073822183752
-28.189111,0.0,97.68146407815011
-29.603623,0.0,97.67218993446272
-27.908130,0.0,97.66291579077532
-30.171087,0.0,97.65364164708792
-27.043431,0.0,97.64436750340052
-30.529251,0.0,97.63509335971312
-28.742360,0.0,97.62581921602572
-27.365304,0.0,97.61654507233833
-29.225686,0.0,97.60727092865092
-28.698250,0.0,97.59799678496353
-28.243973,0.0,97.58872264127612
-29.356283,0.0,97.57944849758873
-30.365684,0.0,97.57017435390132
-29.717051,0.0,97.56090021021393
-28.283301,0.0,97.55162606652652
-29.526580,0.0,97.54235192283913
-27.686112,0.0,97.53307777915172
-31.240507,0.0,97.52380363546433
-31.170706,0.0,97.51452949177693
-27.268173,0.0,97.50525534808952
-30.131045,0.0,97.49598120440213
-29.135157,0.0,97.48670706071472
-30.537946,0.0,97.47743291702733
-30.404119,0.0,97.46815877333992
-32.248775,0.0,97.45888462965253
-30.358248,0.0,97.44961048596512
-29.684373,0.0,97.44033634227773
-31.259148,0.0,97.43106219859033
-31.110702,0.0,97.42178805490293
-29.311741,0.0,97.41251391121553
-31.455042,0.0,97.40323976752813
-31.581373,0.0,97.39396562384073
-27.768379,0.0,97.38469148015334
-31.700474,0.0,97.37541733646593
-31.174138,0.0,97.36614319277854
-31.976346,0.0,97.35686904909113
-34.449696,0.0,97.34759490540374
-34.022052,0.0,97.33832076171633
-33.558875,0.0,97.32904661802894
-34.301729,0.0,97.31977247434153
-34.897828,0.0,97.31049833065414
-35.034715,0.0,97.30122418696673
-32.205672,0.0,97.29195004327934
-37.909185,0.0,97.28267589959194
-35.303026,0.0,97.27340175590454
-34.984172,0.0,97.26412761221714
-34.974440,0.0,97.25485346852975
-37.419522,0.0,97.24557932484234
-36.397090,0.0,97.23630518115495
-35.077582,0.0,97.22703103746754
-38.147055,0.0,97.21775689378015
-36.938455,0.0,97.20848275009274
-38.857034,0.0,97.19920860640534
-38.411063,0.0,97.18993446271794
-38.553847,0.0,97.18066031903054
-39.488200,0.0,97.17138617534314
-38.883050,0.0,97.16211203165574
-35.995106,0.0,97.15283788796835
-24.227447,0.0,97.14356374428094
-23.205532,0.0,97.13428960059355
-20.695519,0.0,97.12501545690614
-22.497931,0.0,97.11574131321875
-23.594296,0.0,97.10646716953134
-28.348582,0.0,97.09719302584395
-38.601804,0.0,97.08791888215654
-33.434987,0.0,97.07864473846915
-22.330425,0.0,97.06937059478174
-23.901530,0.0,97.06009645109435
-28.033238,0.0,97.05082230740695
-27.643200,0.0,97.04154816371955
-21.363203,0.0,97.03227402003215
-24.258276,0.0,97.02299987634476
-28.451521,0.0,97.01372573265735
-28.814205,0.0,97.00445158896996
-23.275801,0.0,96.99517744528255
-20.810062,0.0,96.98590330159516
-23.609230,0.0,96.97662915790775
-27.555096,0.0,96.96735501422036
-30.263337,0.0,96.95808087053295
-25.625699,0.0,96.94880672684556
-21.635007,0.0,96.93953258315815
-22.247326,0.0,96.93025843947076
-21.846373,0.0,96.92098429578336
-22.524027,0.0,96.91171015209596
-25.428099,0.0,96.90243600840856
-30.548806,0.0,96.89316186472115
-38.708181,0.0,96.88388772103376
-41.046257,0.0,96.87461357734635
-35.475692,0.0,96.86533943365896
-23.038508,0.0,96.85606528997155
-28.714808,0.0,96.84679114628416
-32.157608,0.0,96.83751700259675
-29.170564,0.0,96.82824285890936
-28.347186,0.0,96.81896871522196
-22.613322,0.0,96.80969457153456
-22.742260,0.0,96.80042042784716
-24.771041,0.0,96.79114628415977
-27.114407,0.0,96.78187214047236
-26.762619,0.0,96.77259799678497
-26.630218,0.0,96.76332385309756
-26.128367,0.0,96.75404970941017
-26.767704,0.0,96.74477556572276
-32.229041,0.0,96.73550142203537
-26.850997,0.0,96.72622727834796
-21.587058,0.0,96.71695313466057
-22.990827,0.0,96.70767899097316
-23.130890,0.0,96.69840484728577
-28.144270,0.0,96.68913070359837
-27.194810,0.0,96.67985655991097
-32.750982,0.0,96.67058241622357
-29.275882,0.0,96.66130827253617
-24.803477,0.0,96.65203412884877
-29.106932,0.0,96.64275998516138
-37.420091,0.0,96.63348584147397
-40.586992,0.0,96.62421169778658
-40.043048,0.0,96.61493755409917
-34.523412,0.0,96.60566341041178
-27.307153,0.0,96.59638926672437
-21.805592,0.0,96.58711512303697
-24.534864,0.0,96.57784097934957
-25.733718,0.0,96.56856683566217
-27.918514,0.0,96.55929269197478
-23.378296,0.0,96.55001854828737
-21.481718,0.0,96.54074440459998
-25.521362,0.0,96.53147026091257
-29.432125,0.0,96.52219611722518
-23.853376,0.0,96.51292197353777
-23.206037,0.0,96.50364782985038
-22.919717,0.0,96.49437368616297
